time,PNG,X,Y,left,right,lclick,rclick,return,space,escape,up,down,pageup,pagedown,control
2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
