time,PNG,X,Y,left,right,lclick,rclick,return,space,escape,up,down,pageup,pagedown,control
4266,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4281,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4297,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4313,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4328,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4344,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4360,1,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4422,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4438,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4453,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4469,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4485,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4500,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4516,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4531,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4547,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4563,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4578,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4594,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4610,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4625,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4641,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4656,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4672,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4688,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4703,1,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4766,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4781,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4797,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4813,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4828,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4844,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4860,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4875,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4891,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4906,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4922,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4938,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4953,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
4969,0,368,570,0,0,0,0,0,0,0,0,0,0,0,0
