time,PNG,X,Y,left,right,lclick,rclick,return,space,escape,up,down,pageup,pagedown,control
45563,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
45594,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
45625,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
45813,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
45844,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
45875,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
45891,1,243,620,0,0,0,0,1,0,0,0,0,0,0,0
46078,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46094,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46125,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46141,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46172,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46188,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46219,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46250,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46500,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46516,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46547,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46563,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46594,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46844,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46875,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46891,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46922,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
46938,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47188,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47219,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47250,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47266,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47297,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47484,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47500,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47516,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47547,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47563,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47594,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47625,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47641,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47844,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47875,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47891,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47922,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47938,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
47969,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48000,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48188,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48219,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48250,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48266,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48297,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48313,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48344,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48531,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48547,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48563,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48594,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48625,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48641,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48672,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48688,1,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48891,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48922,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48938,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
48969,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49000,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
49016,0,243,620,0,0,0,0,0,0,0,0,0,0,0,0
