time,PNG,X,Y,left,right,lclick,rclick,return,space,escape,up,down,pageup,pagedown,control
7657,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
7688,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
7704,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
7735,1,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
7766,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
7782,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
7813,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
7829,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
7860,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
7891,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
7907,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
7938,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
7954,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
7985,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8016,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8032,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8063,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8079,1,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8110,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8141,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8157,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8188,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8204,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8235,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8266,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8282,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8313,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8329,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8360,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8391,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8407,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8438,1,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8454,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8485,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8516,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8532,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8563,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8579,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8610,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8641,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8657,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8688,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8704,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8735,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8766,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8782,1,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8813,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8829,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8860,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8891,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8907,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8938,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8954,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
8985,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
9016,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
9032,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
9063,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
9079,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
9110,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
9141,1,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
9157,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
9188,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
9204,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
9235,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
9266,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
9282,0,1061,668,0,0,0,0,0,0,0,0,0,0,0,0
